stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from
Schillingbrücke (Ostbahnhof),tram,1,19560_unified,"52.51050795350326, 13.430220315575571",,,,,,,,1956944.0
Stalinallee,tram,1,19561_unified,"52.51808306742478, 13.432938339097822",,,,,,,,19561026.0
Leninplatz,tram,1,19562_unified,"52.5232658,13.4326457",Q65553105,,,,,,,1956628.0
"Leninallee, Kleine Frankfurterstr.",tram,1,19563_unified,"52.52325524053295, 13.425909002630009",,,,,,,,1956625.0
"Alexanderplatz, Memhardstr.",tram,1,19564_unified,"52.5233439,13.4110773",Q65227406,,,,,,,195611.0
"Gipsstr., U-Bhf. Weinmeisterstr.",tram,1,19565_unified,"52.5253215,13.4035047",Q65094293,,,,,,,1956359.0
Rosenthalerplatz,tram,1,19566_unified,"52.5301769,13.4016121",Q65093945,,,,,,,1956891.0
Brunnen Ecke Invalidenstr.,tram,1,19567_unified,"52.5324542,13.3974236",Q65691740,,,,,,,1956204.0
Invalidenstr. Ecke Chausseestr.,tram,1,19568_unified,"52.5304158,13.3827302",Q65552697,,,,,,,1956497.0
Oranienburger Tor,tram,1,19569_unified,"52.5256031,13.3872745",Q65095375,,,,,,,1956754.0
"Weidendammbrücke, Bhf. Friedrichstr.",tram,1,195610_unified,"52.521693018839535, 13.387977713287484",,,,,,,,19561179.0
Am Kupfergraben,tram,1,195611_unified,"52.5194208,13.3953839",Q65055027,,,,,,,195635.0
"Wienerstr., Spreewaldplatz",tram,2,195612_unified,"52.497484113614775, 13.431754452594797",,,,,,,,19561201.0
Hermannplatz,tram,2,195613_unified,"52.487085572732276, 13.424752445258537",,,,,,,,1956446.0
Südstern,tram,2,195614_unified,"52.489200004098294, 13.407589825806399",,,,,,,,19561055.0
Mehringdamm,tram,2,195615_unified,"52.49298792323627, 13.387950331490586",,,,,,,,1956695.0
Goebenstr. Ecke Bülowstr.,tram,2,195616_unified,"52.49367856128188, 13.365670601708574",,,,,,,,1956369.0
Nollendorfplatz,tram,2,195617_unified,"52.49974136660471, 13.352878927585127",,,,,,,,1956732.0
Wittenbergplatz,tram,2,195618_unified,"52.50185025953713, 13.343098350806866",,,,,,,,19561227.0
Bhf. Zoo,tram,2,195619_unified,"52.50719345524868, 13.332629878993917",,,,,,,,1956166.0
Am Knie,tram,2,195620_unified,"52.51266887977092, 13.321859924761794",,,,,,,,195634.0
Gotzkowskystr. Ecke Turmstr.,tram,2,195621_unified,"52.52723347192614, 13.330503468404352",,,,,,,,1956378.0
Turmstr. Ecke Rathenowerstr.,tram,2,195622_unified,"52.52676605769317, 13.355268210021727",,,,,,,,19561088.0
Fennbrücke,tram,2,195623_unified,"52.53789913636452, 13.361535518846207",,,,,,,,1956311.0
Weddingplatz,tram,2,195624_unified,"52.54152535588228, 13.369198549039789",,,,,,,,19561175.0
Usedomerstr.,tram,2,195625_unified,"52.54110977481431, 13.393795244737682",,,,,,,,19561151.0
Bernauerstr. Ecke Wollinerstr.,tram,2,195626_unified,"52.5399996,13.4020564",Q65719652,,,,,,,1956100.0
Mühlenstr.,tram,3,195627_unified,"52.508543937506005, 13.43489757970717",,,,,,,,1956713.0
Bhf. Warschauer Brücke,tram,3,195628_unified,"52.5080429,13.4505973",Q65706190,,,,,,,1956156.0
Boxhagenerstr.,tram,3,195629_unified,"52.50705770251508, 13.468302201729777",,,,,,,,1956192.0
"Bhf. Stalineallee, Gürtelstr.",tram,3,195630_unified,"52.51351239359716, 13.47709676710546",,,,,,,,1956148.0
Rathaus Lichtenberg,tram,3,195631_unified,"52.5156658,13.4788562",Q65948511,,,,,,,1956842.0
Roederplatz,tram,3,195632_unified,"52.5266001,13.479068",Q65685373,,,,,,,1956883.0
Landsbergerchaussee Ecke Weißenseerweg,tram,3,195633_unified,"52.533024946185236, 13.476229453708001",,,,,,,,1956607.0
Hohenschönhauserstr.,tram,3,195634_unified,"52.5359329,13.4729468",Q65553684,,,,,,,1956471.0
Klement-Gottwald-Allee/Lichtenbergerstr.,tram,3,195635_unified,"52.55197851771295, 13.465492657377409",,,,,,,,1956547.0
Antonplatz,tram,3,195636_unified,"52.5484803,13.4517416",Q65548849,,,,,,,195647.0
Prenzlauer Promenade Ecke Gustav-Adolfstr.,tram,3,195637_unified,"52.551756288963574, 13.43036423385003",,,,,,,,1956822.0
Schönhauserallee,tram,3,195638_unified,"52.5537705,13.4138898",Q65076842,,,,,,,1956973.0
Björnsonstr.,tram,3,195639_unified,"52.5544232,13.4030585",Q65920495,,,,,,,1956178.0
"Neukölln, Hermannplatz",tram,3,195640_unified,"52.48645092944154, 13.424243030746648",,,,,,,,1956725.0
Südstern,tram,3,195641_unified,"52.489200004098294, 13.407589825806399",,,,,,,,19561055.0
Zosenerstr. Ecke Gneisenaustr.,tram,3,195642_unified,"52.49160445042071, 13.394429954032182",,,,,,,,19561251.0
Mehringdamm,tram,3,195643_unified,"52.49298792323627, 13.387950331490586",,,,,,,,1956695.0
Potsdamerstr.,tram,3,195644_unified,"52.497947693481, 13.362087448651582",,,,,,,,1956813.0
Martin-Lutherstr.,tram,3,195645_unified,"52.488858993840374, 13.344921966484465",,,,,,,,1956688.0
Bundesallee Ecke Berlinerstr.,tram,3,195646_unified,"52.48733630342845, 13.331014163134173",,,,,,,,1956220.0
Fehrbellinerplatz,tram,3,195647_unified,"52.49032472677901, 13.314317300484289",,,,,,,,1956308.0
Kurfürstendamm Ecke Brandenburgischestr.,tram,3,195648_unified,"52.4999887817538, 13.30701206865973",,,,,,,,1956572.0
