stop_name,type,line_name,stop_id,location,identifier
Bhf. Schöneweide,tram,85,1965269_east,"52.45640818289644, 13.509916574756422",
"Johannisthal, Haeckelstrasse",tram,85,1965270_east,"52.4402944,13.5052638",Q66225573
Alt-Schmöckwitz,tram,86,1965271_east,"52.3752767,13.649549",Q66459540
Karolinenhof Mitte,tram,86,1965272_east,"52.39176095915858, 13.634654256792825",
Richtershorn,tram,86,1965273_east,"52.40105,13.6248473",Q66481215
Freibad Grünau,tram,86,1965274_east,"52.4086224,13.604455",Q66489598
S-Bhf. Grünau,tram,86,1965275_east,"52.413493,13.5746802",Q62470512
Chemische Fabrik,tram,86,1965276_east,"52.42696432509712, 13.573540465650169",
Grünstrasse,tram,86,1965277_east,"52.44496664892706, 13.57413386885382",
Bahnhofstrasse,tram,86,1965278_east,"52.59633,13.432876",Q66192394
S-Bhf. Köpenick,tram,86,1965279_east,"52.4582153,13.5790435",Q66370784
Hirtestrasse,tram,86,1965280_east,"52.4590446,13.5838302",Q66459446
"Mahlsdorf-Süd, Hubertus",tram,86,1965281_east,"52.4741663,13.5991443",Q66368466
Rahnsdorf,tram,87,1965282_east,"52.443531694444445,13.685038",Q66361311
Wasserwerk,tram,87,1965283_east,"52.4560563,13.6419956",Q66362601
S-Bhf. Friedrichshagen,tram,87,1965284_east,"52.4564126,13.6253656",Q66360784
"Bölschestrasse, Brauerei",tram,87,1965285_east,"52.44699265840037, 13.624251999339991",
Hirschgarten,tram,87,1965286_east,"52.4518533,13.6006245",Q66360740
Seelenbinderstrasse Ecke Bahnhofstrasse,tram,87,1965287_east,"52.4554632,13.5769303",Q66324934
Bahnhofstrasse Ecke Lindenstrasse,tram,87,1965288_east,"52.4505094,13.572684",Q66095701
Parkstrasse,tram,87,1965289_east,"52.45870588645984, 13.539865120378947",
Wilhelminenhofstrasse Ecke Edisonstrasse,tram,87,1965290_east,"52.4619496,13.5139049",Q65951882
Bhf. Schöneweide,tram,87,1965291_east,"52.45640818289644, 13.509916574756422",
Kali-Chemie,tram,87,1965292_east,"52.46329854840191, 13.499789773217568",
Köpenicker Landstrasse Ecke Baumschulenstrasse,tram,87,1965293_east,"52.46913201072182, 13.491340045687773",
S-Bhf. Plänterwald,tram,87,1965294_east,"52.479645467025435, 13.47567729609248",
Am Treptower Park Ecke Elsenstrasse,tram,87,1965295_east,"52.4917648672198, 13.457703881892664",
Wiener Brücke,tram,87,1965296_east,"52.49588477409083, 13.43650068505988",
"Oberspree, Bruno-Bürgel-Weg",tram,92,1965297_east,"52.452777014581045, 13.537124836409932",
Bhf. Schöneweide,tram,92,1965298_east,"52.4553413,13.5110449",Q65950245
Kali-Chemie,tram,92,1965299_east,"52.46329854840191, 13.499789773217568",
Baumschulenstrasse Ecke Köpenicker Landstrasse,tram,92,1965300_east,"52.46911904990173, 13.491364972283247",
S-Bhf. Baumschulenweg,tram,92,1965301_east,"52.467425320387854, 13.489303343986984",
Sonnenallee Ecke Baumschulenstrasse,tram,92,1965302_east,"52.46085257013217, 13.481340080950037",
Krankenhaus Köpenick,tram,95,1965303_east,"52.43861200573594, 13.592411258792163",
Lindenstrasse Ecke Hegelschule,tram,95,1965304_east,"52.4505094,13.572684",Q66095701
Parkstrasse,tram,95,1965305_east,"52.45876522318908, 13.53993545855609",
Edisonstrasse,tram,95,1965306_east,"52.4619496,13.5139049",Q65951882
Bhf. Schöneweide,tram,95,1965307_east,"52.4553413,13.5110449",Q65950245
Kali-Chemie,tram,95,1965308_east,"52.46329854840191, 13.499789773217568",
Baumschulenstrasse Ecke Köpenicker Landstrasse,tram,95,1965309_east,"52.46911904990173, 13.491364972283247",
S-Bhf. Plänterwald,tram,95,1965310_east,"52.479645467025435, 13.47567729609248",
Elsenstrasse Ecke Am Treptower Park,tram,95,1965311_east,"52.49175632207382, 13.457757874335021",
Wiener Brücke,tram,95,1965312_east,"52.49588477409083, 13.43650068505988",
S-Bhf. Friedrichshagen (Grenze),tram,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)",1965313_east,"52.4576956,13.6266712",Q66499230
