stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from
Revalerstr.,tram,3,19670_east,"52.50855230,13.45099355",,,,,,,,1967931.0
Warschauerstr.,tram,3,19671_east,"52.50502000,13.44863000",Q63490275,,,,,,,19671278.0
Holteistr. Ecke Boxhagenerstr.,tram,3,19672_east,"52.50882350,13.46596900","Q65675805, Q65675805",,,,,,,1967494.0
Bhf. Frankfurterallee,tram,3,19673_east,"52.51380370,13.47737720",Q65948557,,,,,,,1967123.0
Roederplatz,tram,3,19674_east,"52.52660010,13.47906800",Q65685373,,,,,,,1967942.0
Hohenschönhauserstr.,tram,3,19675_east,"52.53593290,13.47294680",Q65553684,,,,,,,1967485.0
Lichtenbergerstr.,tram,3,19676_east,"52.55203261,13.46568992",,,,,,,,1967666.0
Antonplatz,tram,3,19677_east,"52.54848030,13.45174160",Q65548849,,,,,,,196766.0
Prenzlauer Promenade,tram,3,19678_east,"52.55155537,13.43032253",,,,,,,,1967876.0
Schönhauserallee,tram,3,19679_east,"52.55377050,13.41388980",Q65076842,,,,,,,19671056.0
Björnsonstr.,tram,3,196710_east,"52.55442320,13.40305850",Q65920495,,,,,,,1967152.0
Markusstr.,tram,4,196711_east,"52.51349889,13.42412751",,,,,,,,1967732.0
Ostbahnhof,tram,4,196712_east,"52.50910764,13.43550619",,,,,,,,1967823.0
Mühlenstr.,tram,4,196713_east,"52.50854394,13.43489758",,,,,,,,1967766.0
Revalerstr.,tram,4,196714_east,"52.50855230,13.45099355",,,,,,,,1967931.0
Grünbergerstr.,tram,4,196715_east,"52.51223590,13.45260900",Q65706239,,,,,,,1967406.0
Frankfurter Tor,tram,4,196716_east,"52.51539030,13.45401720",Q65706246+nan,,,,,,,1967318.0
Bersarinplatz,tram,4,196717_east,"52.51921500,13.45252570",Q65706258,,,,,,,1967118.0
Leninallee,tram,4,196718_east,"52.52593430,13.44623680",Q65553230,,,,,,,1967654.0
Kniprodestr.,tram,4,196719_east,"52.53252860,13.44068680",Q65707391,,,,,,,1967582.0
Greifswalderstr.,tram,4,196720_east,"52.53649750,13.43340450",Q65548960,,,,,,,1967390.0
Prenzlauerallee,tram,4,196721_east,"52.53965220,13.42447890",Q65222180,,,,,,,1967875.0
